customer_id,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,usual_device_id,lifetime_value
C009239,IE,2023-12-20,Occasional,3,0,1196,DEV009239,220.91
C009240,GB,2023-01-23,Occasional,4,0,1420,DEV009240,249.71
C009241,DE,2022-02-23,Returning,7,0,1937,DEV009241,134.27
C009242,IT,2025-06-14,New,2,0,453,DEV009242,72.4
C009243,US,2022-04-08,Occasional,2,0,1713,DEV009243,216.2
C009244,CA,2019-08-28,Returning,22,0,2571,DEV009244,3585.4
C009245,FR,2022-01-17,Occasional,6,0,1914,DEV009245,677.05
C009246,AU,2025-10-30,New,0,0,160,DEV009246,0.0
C009247,DE,2024-12-19,Occasional,5,0,388,DEV009247,573.63
C009248,IE,2023-09-13,Occasional,3,0,1374,DEV009248,76.34
C009249,CA,2025-05-05,New,1,0,403,DEV009249,148.61
C009250,DE,2024-03-22,Returning,6,0,1348,DEV009250,655.43
C009251,AU,2025-05-08,New,1,0,720,DEV009251,94.92
C009252,DE,2024-04-12,Occasional,2,0,865,DEV009252,219.04
C009253,IE,2024-03-27,Occasional,1,0,1293,DEV009253,51.98
C009254,GB,2024-02-29,Occasional,5,0,946,DEV009254,291.02
C009255,FR,2020-12-31,Loyal,38,0,2279,DEV009255,2865.45
C009256,IE,2024-04-01,Returning,15,0,1161,DEV009256,1390.45
C009257,US,2025-10-06,New,0,0,742,DEV009257,0.0
C009258,IE,2020-03-13,Returning,21,0,2484,DEV009258,661.69
C009259,US,2025-09-01,New,2,0,738,DEV009259,112.42
C009260,FR,2023-03-15,Loyal,74,0,1445,DEV009260,6138.53
C009261,US,2025-02-12,Occasional,2,0,439,DEV009261,322.8
C009262,CA,2024-02-03,Returning,5,0,988,DEV009262,471.13
C009263,US,2020-12-09,Returning,20,0,2495,DEV009263,1294.64
C009264,AU,2019-01-10,Returning,16,0,3109,DEV009264,2276.71
C009265,CA,2024-08-01,Occasional,3,0,1106,DEV009265,419.94
C009266,FR,2021-12-01,Loyal,87,0,1816,DEV009266,9211.58
C009267,AU,2019-12-13,Loyal,82,0,2817,DEV009267,7491.83
C009268,NL,2022-11-17,Occasional,6,0,1660,DEV009268,590.21
C009269,FR,2022-09-01,Occasional,4,0,1446,DEV009269,194.5
C009270,ES,2025-06-09,Occasional,3,0,699,DEV009270,97.79
C009271,FR,2024-01-02,Returning,24,0,1182,DEV009271,920.79
C009272,FR,2020-10-20,Returning,22,0,2083,DEV009272,3181.71
C009273,IE,2025-03-11,New,2,0,638,DEV009273,224.32
C009274,CA,2025-12-13,New,0,0,340,DEV009274,0.0
C009275,AU,2024-10-19,Occasional,6,0,1101,DEV009275,685.97
C009276,FR,2023-02-17,Occasional,5,0,1280,DEV009276,292.25
C009277,ES,2025-03-20,Occasional,5,0,383,DEV009277,597.12
C009278,NL,2022-12-14,Loyal,92,0,1556,DEV009278,2431.64
C009279,NL,2025-02-09,New,2,0,771,DEV009279,120.28
C009280,IE,2020-12-20,Returning,20,0,2114,DEV009280,1662.04
C009281,IT,2025-05-11,New,1,0,253,DEV009281,49.34
C009282,FR,2022-09-06,Loyal,61,0,1216,DEV009282,9233.36
C009283,FR,2022-12-27,Returning,20,0,1502,DEV009283,2206.86
C009284,CA,2025-01-05,New,1,0,1045,DEV009284,35.08
C009285,FR,2020-12-09,Returning,9,0,2560,DEV009285,286.32
C009286,DE,2025-05-15,New,1,0,288,DEV009286,47.11
C009287,NL,2025-12-24,New,0,0,206,DEV009287,0.0
C009288,IE,2022-07-18,Returning,16,0,1929,DEV009288,1608.11
C009289,CA,2023-11-22,Returning,8,0,785,DEV009289,225.48
C009290,US,2022-06-18,Occasional,2,0,1747,DEV009290,284.34
C009291,IT,2025-04-20,New,1,0,894,DEV009291,31.25
C009292,IT,2024-03-14,Occasional,3,0,760,DEV009292,451.03
C009293,DE,2024-05-28,Occasional,1,0,1210,DEV009293,21.58
C009294,FR,2022-07-26,Occasional,2,0,1879,DEV009294,245.81
C009295,IE,2021-01-20,Loyal,28,0,2152,DEV009295,3362.62
C009296,DE,2022-10-12,Occasional,3,0,1266,DEV009296,338.82
C009297,IE,2024-10-07,Occasional,4,0,792,DEV009297,80.92
C009298,AU,2023-03-20,Returning,23,0,1056,DEV009298,1327.4
C009299,AU,2022-10-02,Returning,18,0,1203,DEV009299,1438.03
C009300,CA,2023-12-13,Loyal,53,0,1222,DEV009300,6860.79
C009301,US,2025-04-14,New,2,0,325,DEV009301,171.87
C009302,IE,2020-08-18,Returning,14,0,2585,DEV009302,2084.37
C009303,FR,2025-04-23,New,2,0,308,DEV009303,114.35
C009304,US,2022-08-09,Returning,19,0,1321,DEV009304,1296.28
C009305,US,2023-03-24,Loyal,60,0,1296,DEV009305,6396.11
C009306,DE,2020-10-03,Loyal,67,0,2107,DEV009306,8835.77
C009307,NL,2020-03-12,Returning,9,0,2377,DEV009307,1017.02
C009308,ES,2022-09-07,Returning,20,0,1262,DEV009308,2763.69
C009309,US,2024-04-30,Returning,10,0,1289,DEV009309,1213.99
C009310,ES,2025-01-03,New,2,0,939,DEV009310,99.99
C009311,DE,2025-07-20,New,1,0,227,DEV009311,39.07
C009312,AU,2024-07-12,Returning,15,0,773,DEV009312,1162.51
C009313,US,2023-02-02,Returning,18,0,1632,DEV009313,734.84
C009314,DE,2024-10-26,Occasional,1,0,888,DEV009314,66.84
C009315,GB,2020-03-30,Returning,13,0,2634,DEV009315,1431.41
C009316,US,2022-11-22,Occasional,6,0,1433,DEV009316,719.0
C009317,AU,2024-07-25,Occasional,1,1,1033,DEV009317,67.03
C009318,NL,2025-05-25,New,2,0,523,DEV009318,284.76
C009319,CA,2025-03-14,New,1,0,788,DEV009319,20.82
C009320,CA,2022-02-05,Returning,13,0,1428,DEV009320,1314.98
C009321,GB,2019-05-06,Returning,10,0,2440,DEV009321,1422.15
C009322,IT,2025-11-29,New,1,0,593,DEV009322,65.62
C009323,ES,2022-05-31,Occasional,4,0,1990,DEV009323,594.97
C009324,IE,2022-04-23,Returning,10,0,1741,DEV009324,759.49
C009325,DE,2020-01-22,Returning,5,0,2824,DEV009325,577.03
C009326,FR,2022-05-31,Occasional,1,0,1727,DEV009326,22.04
C009327,ES,2024-04-14,Occasional,4,0,763,DEV009327,346.54
C009328,IT,2023-09-25,Occasional,6,0,1345,DEV009328,472.92
C009329,ES,2025-10-11,New,2,0,417,DEV009329,169.55
C009330,US,2020-06-06,Loyal,78,0,2180,DEV009330,9023.15
C009331,NL,2020-12-31,Returning,7,0,2015,DEV009331,402.93
C009332,CA,2025-02-01,New,2,0,471,DEV009332,152.17
C009333,ES,2023-03-12,Occasional,5,0,1381,DEV009333,538.8
C009334,GB,2021-08-18,Returning,18,0,2079,DEV009334,1406.37
C009335,GB,2021-09-16,Returning,5,0,2216,DEV009335,128.01
C009336,AU,2023-06-18,Occasional,3,0,1488,DEV009336,161.56
C009337,AU,2021-11-29,Returning,6,0,1505,DEV009337,512.66
C009338,AU,2025-03-03,New,1,0,542,DEV009338,134.88
C009339,DE,2024-09-22,Occasional,6,0,742,DEV009339,451.75
C009340,NL,2023-08-01,Occasional,5,0,1420,DEV009340,361.09
C009341,IE,2025-09-06,Occasional,1,0,546,DEV009341,80.02
C009342,DE,2020-03-12,Returning,18,0,2740,DEV009342,1027.0
C009343,US,2021-03-09,Loyal,68,0,1921,DEV009343,2896.73
C009344,IE,2025-03-04,New,0,0,746,DEV009344,0.0
C009345,IE,2023-05-23,Returning,10,0,1137,DEV009345,1486.69
C009346,ES,2021-09-21,Returning,17,0,1957,DEV009346,2426.59
C009347,CA,2022-12-02,Returning,7,0,1611,DEV009347,194.47
C009348,NL,2025-05-01,New,1,0,819,DEV009348,71.23
C009349,US,2024-12-07,Occasional,3,0,1039,DEV009349,229.5
C009350,US,2022-07-09,Occasional,2,0,1853,DEV009350,224.96
C009351,FR,2019-10-06,Loyal,99,0,2806,DEV009351,11433.46
C009352,DE,2025-04-24,New,2,0,425,DEV009352,287.77
C009353,CA,2024-08-04,Occasional,2,0,717,DEV009353,207.53
C009354,ES,2020-11-29,Returning,9,0,1911,DEV009354,358.87
C009355,IT,2025-12-30,New,2,0,59,DEV009355,283.45
C009356,AU,2025-12-30,New,1,0,542,DEV009356,27.05
C009357,ES,2024-07-31,Returning,17,0,934,DEV009357,671.56
C009358,NL,2025-09-09,Occasional,3,0,557,DEV009358,396.42
C009359,NL,2023-08-17,Occasional,2,0,1529,DEV009359,81.92
C009360,FR,2023-08-11,Occasional,2,0,897,DEV009360,100.23
C009361,ES,2025-05-15,New,0,0,721,DEV009361,0.0
C009362,DE,2023-07-14,Occasional,3,0,1078,DEV009362,312.61
C009363,AU,2020-05-06,Returning,22,0,2256,DEV009363,1789.16
C009364,IE,2020-09-23,Returning,13,0,2500,DEV009364,382.79
C009365,US,2023-04-08,Occasional,1,0,1371,DEV009365,47.15
C009366,NL,2024-05-22,Occasional,3,0,902,DEV009366,200.56
C009367,DE,2024-04-18,Occasional,6,0,1212,DEV009367,637.7
C009368,IE,2023-08-13,Occasional,3,0,1072,DEV009368,106.2
C009369,AU,2019-07-04,Returning,5,0,2987,DEV009369,163.51
C009370,ES,2024-11-17,Occasional,4,0,761,DEV009370,513.24
C009371,FR,2022-01-18,Returning,17,0,2002,DEV009371,1468.02
C009372,DE,2022-05-20,Occasional,3,0,2017,DEV009372,99.0
C009373,IE,2022-04-19,Occasional,2,0,1768,DEV009373,287.53
C009374,IE,2024-04-13,Occasional,6,0,971,DEV009374,387.34
C009375,AU,2020-08-02,Returning,16,0,2408,DEV009375,1058.48
C009376,NL,2025-07-07,Occasional,1,0,769,DEV009376,81.1
C009377,IT,2018-12-23,Loyal,93,0,3015,DEV009377,1837.45
C009378,CA,2025-09-03,Occasional,3,0,305,DEV009378,338.68
C009379,NL,2017-02-26,Loyal,43,0,3869,DEV009379,5681.37
C009380,FR,2019-11-14,Loyal,35,0,2382,DEV009380,4057.44
C009381,AU,2022-01-23,Occasional,3,0,2133,DEV009381,404.08
C009382,IT,2021-12-30,Returning,8,0,1770,DEV009382,857.88
C009383,AU,2025-07-15,Occasional,2,0,399,DEV009383,329.65
C009384,DE,2022-04-19,Returning,9,0,1663,DEV009384,211.48
C009385,NL,2024-05-16,Occasional,1,0,860,DEV009385,72.84
C009386,ES,2023-10-10,Occasional,1,0,911,DEV009386,126.41
C009387,NL,2022-04-17,Loyal,90,0,1715,DEV009387,1694.95
C009388,FR,2025-09-19,New,1,0,449,DEV009388,113.65
C009389,FR,2020-08-28,Returning,10,0,2169,DEV009389,1070.12
C009390,IT,2025-08-09,Occasional,6,0,204,DEV009390,263.92
C009391,IE,2021-06-14,Returning,10,0,2362,DEV009391,182.96
C009392,US,2024-11-24,Occasional,2,0,582,DEV009392,134.62
C009393,DE,2025-06-08,New,2,0,927,DEV009393,64.38
C009394,IT,2025-05-02,Occasional,4,0,958,DEV009394,392.46
C009395,IT,2022-08-17,Returning,16,0,1774,DEV009395,1704.77
C009396,CA,2024-09-01,Returning,13,0,615,DEV009396,1837.27
C009397,ES,2025-08-03,New,2,0,438,DEV009397,169.93
C009398,IE,2025-10-26,New,2,0,495,DEV009398,257.81
C009399,NL,2025-03-25,New,0,0,878,DEV009399,0.0
C009400,AU,2023-03-01,Returning,15,0,1670,DEV009400,1557.12
C009401,CA,2024-05-06,Occasional,5,0,949,DEV009401,383.61
C009402,NL,2025-08-05,New,1,0,355,DEV009402,117.42
C009403,IT,2023-05-25,Occasional,4,0,1631,DEV009403,137.36
C009404,IT,2025-02-09,New,0,0,1030,DEV009404,0.0
C009405,AU,2022-04-22,Occasional,3,0,1790,DEV009405,82.15
C009406,NL,2023-08-08,Occasional,6,0,1582,DEV009406,537.45
C009407,ES,2020-07-22,Returning,15,0,2182,DEV009407,2303.34
C009408,US,2025-03-13,New,0,0,741,DEV009408,0.0
C009409,CA,2025-01-13,New,2,0,875,DEV009409,116.73
C009410,CA,2025-03-28,New,0,0,999,DEV009410,0.0
C009411,FR,2025-03-05,New,2,0,548,DEV009411,157.09
C009412,FR,2025-07-23,New,0,0,860,DEV009412,0.0
C009413,AU,2022-11-15,Occasional,2,0,1758,DEV009413,155.78
C009414,ES,2019-05-01,Returning,8,0,2467,DEV009414,332.73
C009415,ES,2022-02-17,Occasional,4,0,1760,DEV009415,449.17
C009416,CA,2019-06-20,Returning,11,0,2726,DEV009416,310.69
C009417,ES,2022-11-27,Occasional,1,0,1226,DEV009417,29.55
C009418,DE,2025-02-13,New,2,0,692,DEV009418,68.12
C009419,US,2018-09-09,Loyal,22,0,3074,DEV009419,1768.52
C009420,CA,2025-11-30,New,0,0,471,DEV009420,0.0
C009421,NL,2022-02-11,Returning,12,0,1675,DEV009421,864.15
C009422,ES,2024-05-13,Occasional,5,0,1086,DEV009422,426.58
C009423,NL,2023-11-14,Occasional,5,0,1288,DEV009423,359.23
C009424,AU,2025-07-28,New,2,0,453,DEV009424,266.84
C009425,CA,2018-09-26,Loyal,49,0,2663,DEV009425,6910.72
C009426,GB,2025-11-01,New,2,0,126,DEV009426,89.27
C009427,AU,2019-10-07,Returning,15,0,2320,DEV009427,2473.42
C009428,ES,2024-10-18,Occasional,4,0,481,DEV009428,487.02
C009429,US,2025-12-28,New,0,0,458,DEV009429,0.0
C009430,CA,2023-12-16,Occasional,1,0,1352,DEV009430,116.33
C009431,GB,2025-07-25,New,0,0,764,DEV009431,0.0
C009432,DE,2021-03-26,Returning,22,0,2320,DEV009432,2180.27
C009433,FR,2025-12-30,New,1,0,14,DEV009433,35.76
C009434,FR,2025-12-11,New,0,1,200,DEV009434,0.0
C009435,AU,2025-07-06,New,1,0,329,DEV009435,130.87
C009436,GB,2025-12-29,New,2,0,62,DEV009436,67.93
C009437,DE,2025-09-09,New,2,0,693,DEV009437,138.37
C009438,ES,2023-05-07,Occasional,3,0,1418,DEV009438,328.09
C009439,DE,2022-12-03,Occasional,5,0,1330,DEV009439,495.79
C009440,GB,2025-01-05,New,2,0,978,DEV009440,138.26
C009441,AU,2023-07-24,Occasional,5,0,1514,DEV009441,395.59
C009442,AU,2020-12-24,Returning,18,0,2464,DEV009442,439.2
C009443,ES,2025-03-01,New,1,0,942,DEV009443,69.5
C009444,CA,2019-11-21,Returning,17,0,2702,DEV009444,492.32
C009445,NL,2019-10-29,Loyal,26,0,2268,DEV009445,3042.18
C009446,US,2023-07-15,Returning,22,0,1598,DEV009446,1490.86
C009447,IT,2025-08-21,New,0,0,739,DEV009447,0.0
C009448,AU,2023-01-20,Returning,11,0,1783,DEV009448,580.89
C009449,GB,2023-06-28,Occasional,5,0,1319,DEV009449,433.36
C009450,FR,2017-04-05,Loyal,55,0,3458,DEV009450,6274.09
C009451,IE,2025-09-19,Occasional,1,0,555,DEV009451,63.5
C009452,ES,2025-08-15,New,1,0,546,DEV009452,115.23
C009453,GB,2025-09-23,New,1,0,476,DEV009453,130.74
C009454,AU,2022-03-16,Occasional,4,0,1919,DEV009454,308.67
C009455,FR,2019-10-31,Returning,21,0,2909,DEV009455,2332.72
C009456,ES,2025-12-19,New,0,0,489,DEV009456,0.0
C009457,IT,2025-05-31,Occasional,2,1,350,DEV009457,55.85
C009458,NL,2023-06-11,Occasional,6,0,1511,DEV009458,683.04
C009459,NL,2025-08-25,Occasional,1,0,444,DEV009459,55.31
C009460,GB,2024-08-26,Occasional,1,0,1087,DEV009460,121.64
C009461,GB,2022-08-05,Occasional,1,0,1283,DEV009461,64.77
C009462,IE,2019-05-02,Returning,14,0,2731,DEV009462,416.92
C009463,AU,2021-09-29,Returning,13,0,2193,DEV009463,1835.75
C009464,ES,2024-05-13,Returning,15,0,873,DEV009464,486.18
C009465,FR,2025-03-17,New,1,0,655,DEV009465,112.01
C009466,IE,2020-04-27,Returning,24,0,2618,DEV009466,1351.16
C009467,IT,2019-03-11,Returning,21,0,2863,DEV009467,3620.05
C009468,FR,2023-04-18,Returning,8,0,1473,DEV009468,788.75
C009469,CA,2023-05-12,Occasional,6,0,1283,DEV009469,628.98
C009470,IT,2023-07-01,Returning,13,0,1113,DEV009470,793.86
C009471,NL,2024-04-01,Occasional,6,0,1075,DEV009471,339.96
C009472,CA,2025-01-15,New,2,0,875,DEV009472,141.76
C009473,CA,2022-09-17,Loyal,93,0,1416,DEV009473,7283.45
C009474,FR,2022-03-08,Occasional,2,0,1633,DEV009474,93.33
C009475,IE,2023-11-15,Occasional,4,0,1333,DEV009475,92.39
C009476,IE,2024-07-25,Occasional,4,0,1066,DEV009476,464.33
C009477,GB,2023-05-19,Occasional,5,0,1297,DEV009477,483.89
C009478,AU,2019-07-21,Returning,13,0,2377,DEV009478,793.78
C009479,US,2023-04-11,Occasional,3,0,1427,DEV009479,235.54
C009480,GB,2020-12-31,Returning,20,0,2088,DEV009480,2372.8
C009481,DE,2025-03-18,New,2,0,597,DEV009481,217.28
C009482,GB,2022-08-05,Occasional,5,0,1753,DEV009482,318.6
C009483,US,2024-10-24,Occasional,1,0,682,DEV009483,91.97
C009484,NL,2025-08-17,New,0,0,649,DEV009484,0.0
C009485,AU,2024-05-26,Occasional,3,0,913,DEV009485,315.97
C009486,IT,2022-02-04,Occasional,5,0,2031,DEV009486,536.47
C009487,DE,2022-02-04,Occasional,1,0,1683,DEV009487,84.6
C009488,CA,2024-01-26,Occasional,2,0,1214,DEV009488,99.58
C009489,DE,2023-08-07,Returning,8,0,1391,DEV009489,679.94
C009490,ES,2019-05-19,Returning,12,0,2554,DEV009490,271.09
C009491,IE,2023-07-06,Occasional,4,0,1181,DEV009491,214.19
C009492,ES,2024-05-10,Occasional,6,0,1212,DEV009492,414.89
C009493,GB,2025-03-09,New,1,0,311,DEV009493,89.24
C009494,ES,2023-06-13,Loyal,48,0,1145,DEV009494,6017.98
C009495,AU,2025-07-23,Occasional,6,0,716,DEV009495,261.0
C009496,AU,2025-03-16,New,1,0,519,DEV009496,21.29
C009497,GB,2023-01-24,Occasional,2,0,1086,DEV009497,77.74
C009498,IT,2024-05-09,Returning,24,0,784,DEV009498,2681.93
C009499,US,2025-03-28,New,2,0,708,DEV009499,176.8
C009500,FR,2019-04-21,Returning,19,0,3109,DEV009500,1251.7
C009501,AU,2022-07-16,Occasional,2,0,1294,DEV009501,104.85
C009502,DE,2025-01-16,New,2,0,357,DEV009502,253.69
C009503,DE,2024-06-17,Returning,17,0,973,DEV009503,755.51
C009504,NL,2025-09-25,Occasional,2,0,250,DEV009504,179.76
C009505,IE,2022-05-25,Returning,16,0,1821,DEV009505,353.23
C009506,GB,2025-05-10,Occasional,6,0,822,DEV009506,112.51
C009507,US,2019-08-15,Returning,10,0,2968,DEV009507,308.36
C009508,ES,2022-12-05,Loyal,92,0,1442,DEV009508,7684.32
C009509,GB,2024-11-19,Returning,7,0,857,DEV009509,955.61
C009510,DE,2024-03-17,Occasional,5,0,1261,DEV009510,775.09
C009511,US,2025-12-04,New,1,0,691,DEV009511,43.98
C009512,US,2023-06-24,Loyal,50,0,1447,DEV009512,906.17
C009513,US,2023-10-23,Occasional,4,0,1111,DEV009513,352.69
C009514,DE,2019-07-31,Returning,16,0,2489,DEV009514,1378.03
C009515,AU,2025-08-22,New,0,1,701,DEV009515,0.0
C009516,GB,2025-09-21,New,1,0,422,DEV009516,169.86
C009517,FR,2020-04-10,Loyal,97,0,2628,DEV009517,3181.29
C009518,FR,2024-05-26,Occasional,1,0,800,DEV009518,87.35
C009519,FR,2020-10-13,Returning,18,0,1923,DEV009519,2079.49
C009520,FR,2024-03-19,Occasional,3,0,771,DEV009520,145.61
C009521,NL,2023-04-02,Occasional,1,0,1445,DEV009521,137.66
C009522,AU,2022-07-25,Returning,14,0,1339,DEV009522,1252.44
C009523,DE,2025-12-25,New,1,0,514,DEV009523,135.18
C009524,GB,2020-10-01,Returning,16,0,2129,DEV009524,1552.11
C009525,AU,2023-05-17,Loyal,94,0,1515,DEV009525,5991.91
C009526,IT,2025-02-27,New,2,0,311,DEV009526,285.28
C009527,NL,2022-05-05,Returning,9,0,1842,DEV009527,223.7
C009528,US,2025-05-24,New,2,0,493,DEV009528,270.04
C009529,CA,2024-09-19,Occasional,6,0,931,DEV009529,529.35
C009530,AU,2025-07-16,New,1,0,740,DEV009530,35.29
C009531,IT,2022-07-20,Occasional,2,0,1629,DEV009531,113.92
C009532,ES,2024-07-07,Returning,20,0,1237,DEV009532,1868.0
C009533,NL,2020-03-03,Loyal,40,0,2488,DEV009533,2377.31
C009534,CA,2022-11-24,Occasional,1,0,1224,DEV009534,150.3
C009535,FR,2025-03-04,New,1,0,607,DEV009535,125.33
C009536,GB,2021-06-02,Returning,12,0,2258,DEV009536,751.64
C009537,US,2024-11-07,Occasional,2,0,881,DEV009537,112.96
C009538,US,2025-06-01,New,0,0,675,DEV009538,0.0
C009539,IT,2021-11-28,Returning,12,0,1728,DEV009539,1379.94
C009540,IT,2019-05-24,Loyal,83,0,2904,DEV009540,8493.11
C009541,AU,2025-02-08,New,1,0,835,DEV009541,25.13
C009542,IT,2021-01-01,Returning,5,0,2485,DEV009542,215.31
C009543,GB,2023-04-02,Occasional,2,0,1532,DEV009543,247.34
C009544,NL,2022-03-12,Returning,24,0,1607,DEV009544,2264.7
C009545,ES,2023-02-19,Occasional,6,0,1475,DEV009545,207.8
C009546,ES,2023-10-27,Returning,5,0,1501,DEV009546,255.2
C009547,AU,2024-11-16,Occasional,2,0,1025,DEV009547,141.98
C009548,US,2022-12-19,Returning,24,0,1425,DEV009548,3899.1
C009549,IT,2021-02-12,Returning,10,0,1878,DEV009549,1486.22
C009550,FR,2023-11-02,Occasional,4,0,1304,DEV009550,233.38
C009551,FR,2025-02-11,New,2,0,706,DEV009551,74.63
C009552,FR,2023-12-10,Occasional,1,0,1034,DEV009552,127.55
C009553,FR,2020-06-01,Returning,14,0,2275,DEV009553,1827.43
C009554,CA,2025-08-02,New,0,0,360,DEV009554,0.0
C009555,FR,2021-01-09,Returning,5,0,2494,DEV009555,188.86
C009556,US,2021-02-02,Returning,10,0,1886,DEV009556,1573.32
C009557,ES,2025-06-30,Occasional,1,0,270,DEV009557,174.39
C009558,IT,2020-05-05,Returning,16,0,2104,DEV009558,515.87
C009559,NL,2025-05-27,Occasional,5,0,719,DEV009559,165.59
C009560,US,2019-03-28,Returning,23,0,2802,DEV009560,3508.16
C009561,NL,2019-01-14,Loyal,93,0,2552,DEV009561,13614.32
C009562,CA,2024-11-05,Occasional,2,0,705,DEV009562,145.86
C009563,FR,2017-01-18,Loyal,26,0,3850,DEV009563,1763.31
C009564,NL,2025-10-03,New,2,0,151,DEV009564,326.4
C009565,CA,2024-12-15,Occasional,1,0,660,DEV009565,50.56
C009566,ES,2020-08-28,Loyal,51,0,2575,DEV009566,6233.23
C009567,GB,2024-01-23,Occasional,3,0,1042,DEV009567,110.43
C009568,ES,2024-03-08,Occasional,3,0,1393,DEV009568,288.05
C009569,IE,2025-06-15,Occasional,6,0,881,DEV009569,422.63
C009570,AU,2022-12-16,Returning,24,0,1637,DEV009570,3032.12
C009571,US,2024-09-06,Occasional,2,0,691,DEV009571,177.54
C009572,CA,2025-07-02,New,0,0,848,DEV009572,0.0
C009573,FR,2025-06-30,New,1,0,845,DEV009573,99.0
C009574,GB,2019-11-15,Loyal,93,0,2376,DEV009574,1576.43
C009575,US,2025-04-20,New,2,0,888,DEV009575,272.78
C009576,IE,2022-06-13,Occasional,3,0,1657,DEV009576,439.72
C009577,CA,2025-02-24,New,2,0,941,DEV009577,151.79
C009578,NL,2024-12-08,Returning,8,0,1068,DEV009578,999.44
C009579,NL,2022-10-04,Occasional,4,0,1830,DEV009579,407.0
C009580,IE,2020-10-01,Returning,14,0,2498,DEV009580,1935.74
C009581,AU,2025-03-16,New,1,0,479,DEV009581,120.8
C009582,AU,2024-07-29,Occasional,4,0,879,DEV009582,367.68
C009583,IT,2022-06-08,Occasional,6,0,1860,DEV009583,602.98
C009584,NL,2023-04-10,Occasional,2,0,1598,DEV009584,139.01
C009585,DE,2021-10-12,Returning,5,0,1974,DEV009585,589.98
C009586,GB,2024-06-21,Returning,16,0,1157,DEV009586,2244.09
C009587,AU,2019-10-24,Returning,5,0,2578,DEV009587,627.63
C009588,NL,2025-03-31,New,0,0,383,DEV009588,0.0
C009589,CA,2024-04-16,Occasional,3,0,1085,DEV009589,133.39
C009590,IE,2025-07-12,New,0,0,608,DEV009590,0.0
C009591,IT,2024-03-11,Returning,7,0,1351,DEV009591,440.26
C009592,CA,2020-12-22,Returning,23,0,1955,DEV009592,1323.15
C009593,US,2025-03-13,Occasional,5,0,947,DEV009593,394.49
C009594,CA,2022-06-23,Occasional,1,0,1752,DEV009594,77.51
C009595,CA,2024-11-23,Returning,19,0,1014,DEV009595,832.28
C009596,FR,2024-03-12,Occasional,6,0,730,DEV009596,584.82
C009597,AU,2025-08-09,Occasional,1,0,440,DEV009597,108.14
C009598,DE,2024-01-13,Occasional,4,0,730,DEV009598,330.96
C009599,IE,2025-03-20,New,2,0,984,DEV009599,143.49
C009600,ES,2021-05-04,Returning,20,0,2280,DEV009600,1728.81
C009601,FR,2025-09-22,Occasional,1,0,112,DEV009601,130.08
C009602,FR,2024-12-19,Returning,12,0,983,DEV009602,1608.58
C009603,US,2025-08-18,Occasional,5,0,196,DEV009603,243.95
C009604,IE,2025-08-05,Occasional,2,0,628,DEV009604,74.14
C009605,US,2025-09-14,New,1,0,225,DEV009605,148.59
C009606,US,2025-12-13,New,2,0,89,DEV009606,48.81
C009607,US,2020-04-26,Loyal,49,0,2383,DEV009607,993.68
C009608,GB,2025-09-24,New,1,0,379,DEV009608,84.46
C009609,CA,2020-11-19,Returning,21,0,1911,DEV009609,731.63
C009610,GB,2025-05-02,New,0,0,660,DEV009610,0.0
C009611,ES,2025-02-01,New,2,0,750,DEV009611,75.06
C009612,DE,2025-10-27,New,0,0,450,DEV009612,0.0
C009613,GB,2022-12-18,Occasional,4,0,1714,DEV009613,220.88
C009614,IT,2022-12-03,Occasional,3,0,1482,DEV009614,232.02
C009615,IE,2024-04-17,Returning,5,0,1047,DEV009615,752.07
C009616,ES,2021-03-06,Loyal,79,0,2027,DEV009616,1994.33
C009617,IT,2025-09-02,New,1,0,704,DEV009617,30.79
C009618,IT,2022-09-03,Occasional,5,0,1575,DEV009618,602.36
C009619,US,2022-02-09,Occasional,2,0,1724,DEV009619,183.64
C009620,IT,2025-11-21,New,1,0,366,DEV009620,113.87
C009621,ES,2025-10-15,New,0,0,267,DEV009621,0.0
C009622,IE,2020-08-01,Returning,18,0,2420,DEV009622,1649.59
C009623,CA,2024-09-15,Occasional,4,0,500,DEV009623,440.03
C009624,CA,2024-10-23,Occasional,3,0,651,DEV009624,329.85
C009625,ES,2019-11-03,Returning,23,0,2589,DEV009625,1855.39
C009626,DE,2025-01-19,New,1,0,1040,DEV009626,51.28
C009627,AU,2025-12-26,New,0,0,575,DEV009627,0.0
C009628,ES,2022-03-25,Occasional,4,0,2094,DEV009628,516.1
C009629,IE,2021-02-24,Returning,17,0,1886,DEV009629,1913.93
C009630,CA,2025-07-10,New,1,0,389,DEV009630,110.81
C009631,FR,2025-02-20,Occasional,3,0,421,DEV009631,356.54
C009632,AU,2025-06-25,New,1,0,356,DEV009632,127.01
C009633,US,2019-04-07,Loyal,98,0,2475,DEV009633,2946.77
C009634,US,2024-04-25,Occasional,3,0,1232,DEV009634,347.48
C009635,ES,2024-05-17,Occasional,5,0,1095,DEV009635,527.75
C009636,FR,2022-12-17,Occasional,4,0,1424,DEV009636,141.18
C009637,AU,2025-11-21,New,2,0,697,DEV009637,316.6
C009638,NL,2025-07-14,New,1,0,886,DEV009638,152.35
