payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status
P0025647,2025-12-23 22:55:49,M00028,C005757,9.22,AUD,0.33,Card,Credit,Visa,GB,GB,GB,Mobile,NEWDEV859078,1,1,1,0,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0005970,2025-12-23 23:03:39,M00083,C003593,20.27,EUR,0.48,Card,Debit,Visa,IT,IT,IT,Mobile,NEWDEV436480,1,1,1,0,1,1,Successful,22,Approve,Approved,Not Applicable,0,Not Refunded
P0019408,2025-12-23 23:04:27,M00065,C006284,35.42,EUR,0.7,Bank Transfer,Not Applicable,Not Applicable,US,GB,GB,Mobile,DEV006284,0,0,1,1,1,0,Not Attempted,41,Approve,Declined,Invalid Details,0,Not Refunded
P0044447,2025-12-23 23:06:38,M00087,C003586,35.67,CAD,0.7,Bank Transfer,Not Applicable,Not Applicable,CA,CA,CA,Mobile,DEV003586,0,0,0,0,1,0,Not Attempted,18,Approve,Approved,Not Applicable,0,Not Refunded
P0032316,2025-12-23 23:12:46,M00028,C004569,24.42,AUD,0.54,Card,Debit,Visa,GB,GB,GB,Mobile,DEV004569,0,1,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0011640,2025-12-23 23:24:12,M00048,C005954,23.03,USD,0.52,Bank Transfer,Not Applicable,Not Applicable,FR,FR,FR,Mobile,DEV005954,0,0,1,0,1,0,Not Attempted,19,Approve,Approved,Not Applicable,0,Not Refunded
P0020068,2025-12-23 23:26:06,M00030,C005620,149.74,EUR,2.3,Card,Credit,Visa,US,AU,AU,Mobile,DEV005620,0,0,1,1,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0028749,2025-12-23 23:30:50,M00023,C003747,469.48,GBP,6.77,Card,Credit,Visa,GB,GB,GB,Mobile,DEV003747,0,0,0,0,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0003189,2025-12-23 23:51:45,M00068,C007661,213.12,GBP,3.18,Card,Debit,Visa,IE,IE,IE,Desktop,NEWDEV169857,1,0,1,0,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0004072,2025-12-24 00:18:41,M00097,C001960,18.97,AUD,0.47,Card,Debit,Mastercard,CA,CA,CA,Desktop,NEWDEV026312,1,1,1,0,1,1,Successful,50,Approve,Declined,Issuer Decline,0,Not Refunded
P0024809,2025-12-24 00:23:20,M00064,C007906,505.76,EUR,7.28,Card,Credit,Mastercard,GB,GB,GB,Mobile,DEV007906,0,0,1,0,1,1,Successful,33,Approve,Approved,Not Applicable,0,Not Refunded
P0005980,2025-12-24 00:27:43,M00028,C008879,64.21,AUD,1.1,Digital Wallet,Credit,Visa,IT,IT,IT,Desktop,DEV008879,0,0,1,0,1,1,Successful,23,Approve,Approved,Not Applicable,0,Not Refunded
P0043107,2025-12-24 00:38:11,M00094,C001330,20.91,GBP,0.49,Card,Credit,Mastercard,FR,FR,FR,Mobile,DEV001330,0,0,1,0,1,1,Successful,21,Approve,Approved,Not Applicable,0,Fully Refunded
P0004908,2025-12-24 00:39:33,M00081,C009672,29.05,CAD,0.61,Card,Credit,Mastercard,ES,ES,ES,Mobile,DEV009672,0,0,1,0,1,0,Not Attempted,15,Approve,Approved,Not Applicable,0,Not Refunded
P0043990,2025-12-24 00:45:33,M00017,C004375,61.2,AUD,1.06,Card,Debit,Visa,US,US,AU,Mobile,DEV004375,0,0,1,1,1,1,Successful,53,Approve,Approved,Not Applicable,1,Fully Refunded
P0032517,2025-12-24 00:46:06,M00048,C008408,57.05,USD,1.0,Card,Debit,Visa,FR,FR,FR,Mobile,NEWDEV262416,1,1,1,0,1,1,Successful,55,Approve,Declined,Invalid Details,0,Not Refunded
P0036986,2025-12-24 00:47:04,M00054,C001075,34.41,USD,0.68,Card,Debit,Visa,NL,CA,IT,Mobile,DEV001075,0,0,1,1,1,1,Failed,56,Approve,Declined,Authentication Failed,0,Not Refunded
P0018959,2025-12-24 00:48:00,M00017,C003859,41.68,AUD,0.78,Card,Debit,Mastercard,US,US,US,Mobile,DEV003859,0,0,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0004843,2025-12-24 00:53:54,M00081,C009050,17.33,CAD,0.44,Card,Credit,Visa,ES,ES,ES,Tablet,DEV009050,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0036898,2025-12-24 01:01:15,M00081,C001271,21.62,CAD,0.5,Card,Credit,Visa,CA,CA,CA,Mobile,DEV001271,0,0,0,0,1,0,Not Attempted,22,Approve,Approved,Not Applicable,0,Not Refunded
P0015232,2025-12-24 01:02:26,M00040,C002924,142.83,EUR,2.2,Card,Credit,Visa,IE,IE,IE,Desktop,DEV002924,0,0,1,0,1,0,Not Attempted,20,Approve,Approved,Not Applicable,0,Not Refunded
P0040811,2025-12-24 01:03:45,M00036,C002138,227.48,EUR,3.38,Card,Credit,Mastercard,FR,FR,FR,Desktop,DEV002138,0,0,1,0,1,0,Not Attempted,9,Approve,Approved,Not Applicable,0,Not Refunded
P0016692,2025-12-24 01:03:46,M00012,C005467,17.68,EUR,0.45,Card,Credit,Mastercard,US,US,US,Mobile,DEV005467,0,0,1,0,1,0,Not Attempted,9,Approve,Approved,Not Applicable,0,Not Refunded
P0042700,2025-12-24 01:03:47,M00054,C007373,17.78,USD,0.45,Card,Credit,Visa,AU,AU,AU,Tablet,DEV007373,0,0,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0044867,2025-12-24 01:15:49,M00043,C004580,42.81,USD,0.8,Card,Debit,Visa,IT,IT,IT,Mobile,DEV004580,0,1,1,0,1,1,Successful,58,Approve,Approved,Not Applicable,0,Not Refunded
P0041028,2025-12-24 01:18:45,M00028,C002138,11.12,AUD,0.36,Digital Wallet,Credit,Amex,FR,FR,FR,Desktop,DEV002138,0,0,1,0,2,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0034488,2025-12-24 01:23:42,M00071,C006908,128.35,EUR,2.0,Digital Wallet,Credit,Mastercard,IE,IE,IE,Tablet,DEV006908,0,0,0,0,1,0,Not Attempted,8,Approve,Approved,Not Applicable,0,Not Refunded
P0003964,2025-12-24 01:24:40,M00092,C001767,48.32,CAD,0.88,Digital Wallet,Credit,Mastercard,NL,NL,NL,Mobile,DEV001767,0,0,1,0,1,0,Not Attempted,9,Approve,Approved,Not Applicable,0,Fully Refunded
P0029698,2025-12-24 01:26:37,M00017,C000002,67.83,AUD,1.15,Bank Transfer,Not Applicable,Not Applicable,ES,DE,DE,Mobile,DEV000002,0,0,1,1,1,0,Not Attempted,53,Approve,Approved,Not Applicable,0,Not Refunded
P0037948,2025-12-24 01:29:57,M00053,C000401,12.17,EUR,0.37,Card,Credit,Visa,IT,IT,IT,Mobile,DEV000401,0,0,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0018546,2025-12-24 01:33:29,M00080,C005514,23.49,EUR,0.53,Card,Debit,Mastercard,ES,ES,ES,Desktop,DEV005514,0,0,1,0,1,0,Not Attempted,13,Approve,Declined,Issuer Decline,0,Not Refunded
P0021077,2025-12-24 01:42:43,M00028,C008408,15.88,AUD,0.42,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV008408,0,1,1,0,2,1,Successful,25,Approve,Approved,Not Applicable,0,Not Refunded
P0029713,2025-12-24 01:47:37,M00023,C000002,629.92,GBP,9.02,Card,Debit,Mastercard,CA,CA,CA,Mobile,DEV000002,0,0,1,0,2,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0030786,2025-12-24 01:49:08,M00036,C004799,50.54,EUR,0.91,Card,Debit,Mastercard,CA,CA,FR,Tablet,DEV004799,0,0,1,1,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0035883,2025-12-24 01:51:19,M00035,C006289,166.24,EUR,2.53,Card,Debit,Mastercard,FR,FR,NL,Mobile,NEWDEV353955,1,1,1,1,1,1,Successful,64,Review,Approved,Not Applicable,0,Not Refunded
P0027849,2025-12-24 01:53:04,M00043,C004244,13.47,USD,0.39,Card,Credit,Mastercard,NL,NL,NL,Desktop,DEV004244,0,1,1,0,1,1,Successful,45,Approve,Approved,Not Applicable,0,Not Refunded
P0007608,2025-12-24 01:55:26,M00091,C004086,52.03,EUR,0.93,Card,Debit,Visa,ES,ES,ES,Mobile,DEV004086,0,1,0,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0040409,2025-12-24 02:07:11,M00010,C001951,50.39,EUR,0.91,Digital Wallet,Credit,Visa,US,US,US,Mobile,DEV001951,0,0,1,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0041643,2025-12-24 02:10:09,M00087,C005764,19.86,CAD,0.48,Card,Credit,Mastercard,AU,AU,AU,Mobile,NEWDEV895926,1,1,1,0,1,1,Successful,48,Approve,Approved,Not Applicable,0,Not Refunded
P0039660,2025-12-24 02:24:51,M00028,C003762,50.13,AUD,0.9,Card,Debit,Visa,IE,IE,IE,Mobile,DEV003762,0,0,1,0,1,1,Successful,24,Approve,Approved,Not Applicable,0,Fully Refunded
P0034449,2025-12-24 02:28:22,M00081,C006289,35.82,CAD,0.7,Digital Wallet,Debit,Visa,FR,FR,FR,Mobile,DEV006289,0,1,1,0,2,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0022199,2025-12-24 02:31:41,M00081,C000787,19.81,CAD,0.48,Card,Debit,Mastercard,NL,FR,GB,Desktop,DEV000787,0,0,1,1,1,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0038143,2025-12-24 02:36:35,M00097,C002030,17.09,AUD,0.44,Digital Wallet,Credit,Mastercard,IT,IT,IT,Desktop,DEV002030,0,0,1,0,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0016997,2025-12-24 02:48:16,M00094,C007879,11.32,GBP,0.36,Card,Debit,Mastercard,AU,AU,AU,Mobile,NEWDEV165450,1,1,1,0,1,1,Successful,55,Approve,Declined,Insufficient Funds,0,Not Refunded
P0046765,2025-12-24 02:48:20,M00017,C004550,63.11,AUD,1.08,Card,Debit,Visa,AU,AU,AU,Tablet,DEV004550,0,0,0,0,1,0,Not Attempted,20,Approve,Approved,Not Applicable,0,Not Refunded
P0022614,2025-12-24 02:52:38,M00017,C009981,61.54,AUD,1.06,Card,Credit,Visa,IE,IE,IE,Desktop,DEV009981,0,0,1,0,1,1,Successful,23,Approve,Approved,Not Applicable,0,Not Refunded
P0047629,2025-12-24 02:54:50,M00028,C000817,70.49,AUD,1.19,Card,Credit,Visa,IE,IE,IE,Mobile,DEV000817,0,0,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0037039,2025-12-24 03:05:02,M00081,C009810,39.48,CAD,0.75,Card,Credit,Visa,IT,IT,IE,Desktop,NEWDEV802168,1,0,1,1,1,1,Failed,55,Approve,Approved,Not Applicable,0,Not Refunded
P0019125,2025-12-24 03:13:17,M00080,C008190,23.88,EUR,0.53,Card,Debit,Visa,DE,DE,DE,Mobile,DEV008190,0,1,0,0,1,1,Successful,1,Approve,Approved,Not Applicable,0,Not Refunded
P0027585,2025-12-24 03:19:21,M00025,C004569,258.97,EUR,3.83,Card,Debit,Amex,GB,GB,GB,Desktop,DEV004569,0,1,1,0,1,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0039677,2025-12-24 03:28:28,M00048,C007472,8.99,USD,0.33,Card,Debit,Visa,IT,IT,IT,Mobile,DEV007472,0,0,1,0,1,1,Successful,19,Approve,Approved,Not Applicable,0,Not Refunded
P0005107,2025-12-24 03:33:18,M00056,C001209,655.93,EUR,9.38,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV001209,0,0,1,0,1,0,Not Attempted,22,Approve,Approved,Not Applicable,0,Not Refunded
P0009057,2025-12-24 03:43:04,M00096,C004250,18.38,USD,0.46,Card,Debit,Mastercard,IT,IT,IT,Mobile,DEV004250,0,0,1,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0037406,2025-12-24 03:48:10,M00044,C003700,318.3,EUR,4.66,Card,Credit,Visa,IE,IE,IE,Mobile,DEV003700,0,0,0,0,1,0,Not Attempted,6,Approve,Approved,Not Applicable,0,Not Refunded
P0037753,2025-12-24 03:49:15,M00017,C007648,44.78,AUD,0.83,Card,Debit,Mastercard,US,US,US,Mobile,DEV007648,0,0,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0024554,2025-12-24 03:58:22,M00097,C003816,28.81,AUD,0.6,Digital Wallet,Credit,Visa,CA,CA,CA,Tablet,DEV003816,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0015897,2025-12-24 04:00:02,M00095,C003808,479.54,GBP,6.91,Digital Wallet,Debit,Visa,GB,GB,GB,Mobile,DEV003808,0,0,0,0,1,0,Not Attempted,22,Approve,Declined,Issuer Decline,0,Not Refunded
P0036693,2025-12-24 04:10:15,M00081,C005710,31.84,CAD,0.65,Card,Credit,Mastercard,IT,IT,IT,Desktop,NEWDEV120393,1,1,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0028915,2025-12-24 04:12:33,M00042,C007421,233.66,EUR,3.47,Card,Credit,Visa,IE,IE,IE,Desktop,DEV007421,0,0,1,0,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0021408,2025-12-24 04:20:22,M00028,C008114,56.2,AUD,0.99,Card,Credit,Mastercard,US,US,US,Desktop,DEV008114,0,0,1,0,1,1,Failed,38,Approve,Declined,Authentication Failed,0,Not Refunded
P0033885,2025-12-24 04:27:39,M00028,C004747,33.87,AUD,0.67,Card,Debit,Visa,AU,AU,AU,Mobile,NEWDEV749628,1,1,0,0,1,1,Successful,48,Approve,Approved,Not Applicable,0,Not Refunded
P0026610,2025-12-24 04:39:32,M00081,C004254,27.64,CAD,0.59,Card,Debit,Mastercard,IE,IE,NL,Mobile,DEV004254,0,0,1,1,1,1,Successful,34,Approve,Declined,Issuer Decline,0,Not Refunded
P0017541,2025-12-24 04:50:49,M00036,C004475,168.59,EUR,2.56,Digital Wallet,Debit,Visa,US,IT,IT,Desktop,NEWDEV259129,1,0,1,1,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0025416,2025-12-24 04:51:22,M00083,C000031,38.68,EUR,0.74,Card,Credit,Visa,IT,IT,IT,Mobile,NEWDEV720387,1,1,1,0,1,1,Failed,38,Approve,Declined,Authentication Failed,0,Not Refunded
P0048142,2025-12-24 05:04:37,M00073,C004474,72.79,EUR,1.22,Card,Debit,Visa,FR,FR,FR,Mobile,DEV004474,0,0,1,0,1,1,Successful,23,Approve,Approved,Not Applicable,0,Not Refunded
P0025652,2025-12-24 05:13:22,M00085,C000031,51.11,AUD,0.92,Bank Transfer,Not Applicable,Not Applicable,IT,IT,IT,Desktop,DEV000031,0,1,1,0,2,0,Not Attempted,22,Approve,Approved,Not Applicable,0,Not Refunded
P0006875,2025-12-24 05:16:36,M00017,C006987,58.52,AUD,1.02,Card,Debit,Visa,NL,NL,IT,Mobile,DEV006987,0,0,1,1,1,1,Successful,53,Approve,Approved,Not Applicable,0,Not Refunded
P0020362,2025-12-24 05:17:31,M00098,C006208,49.05,CAD,0.89,Card,Credit,Mastercard,NL,NL,NL,Desktop,DEV006208,0,0,1,0,1,0,Not Attempted,25,Approve,Approved,Not Applicable,0,Not Refunded
P0048684,2025-12-24 05:17:52,M00046,C000523,634.46,EUR,9.08,Card,Debit,Mastercard,IT,IT,IT,Tablet,DEV000523,0,1,0,0,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0042005,2025-12-24 05:18:00,M00068,C009167,168.82,GBP,2.56,Card,Debit,Visa,AU,AU,AU,Desktop,DEV009167,0,1,1,0,1,1,Successful,23,Approve,Approved,Not Applicable,0,Not Refunded
P0003011,2025-12-24 05:35:57,M00023,C009035,944.0,GBP,13.42,Card,Credit,Visa,GB,GB,GB,Mobile,DEV009035,0,1,0,0,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0038499,2025-12-24 05:37:49,M00037,C007665,23.72,EUR,0.53,Card,Debit,Visa,CA,CA,CA,Mobile,NEWDEV882801,1,1,1,0,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0018748,2025-12-24 06:01:14,M00092,C000646,107.86,CAD,1.71,Card,Debit,Mastercard,AU,AU,CA,Mobile,DEV000646,0,0,1,1,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0018258,2025-12-24 06:01:32,M00038,C001874,81.94,CAD,1.35,Card,Debit,Visa,DE,FR,FR,Tablet,DEV001874,0,0,1,1,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0036840,2025-12-24 06:02:36,M00096,C003211,20.53,USD,0.49,Card,Credit,Visa,US,US,US,Mobile,DEV003211,0,1,0,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Fully Refunded
P0016116,2025-12-24 06:14:53,M00023,C008406,253.17,GBP,3.74,Card,Credit,Visa,IT,IT,IT,Mobile,NEWDEV192619,1,0,1,0,1,1,Successful,55,Approve,Approved,Not Applicable,0,Not Refunded
P0005775,2025-12-24 06:20:34,M00014,C005422,226.74,EUR,3.37,Digital Wallet,Debit,Visa,FR,FR,FR,Mobile,DEV005422,0,0,1,0,1,1,Successful,30,Approve,Declined,Issuer Decline,0,Not Refunded
P0038290,2025-12-24 06:22:25,M00007,C007854,694.8,EUR,9.93,Card,Debit,Visa,CA,DE,DE,Mobile,DEV007854,0,0,1,1,1,1,Successful,48,Approve,Approved,Not Applicable,0,Not Refunded
P0024522,2025-12-24 06:28:18,M00017,C001408,73.82,AUD,1.23,Digital Wallet,Debit,Mastercard,AU,AU,AU,Desktop,DEV001408,0,0,0,0,1,1,Successful,27,Approve,Approved,Not Applicable,0,Not Refunded
P0012150,2025-12-24 06:28:41,M00048,C008811,16.12,USD,0.43,Digital Wallet,Debit,Mastercard,IE,IE,IE,Mobile,DEV008811,0,1,1,0,1,0,Not Attempted,29,Approve,Approved,Not Applicable,0,Not Refunded
P0015229,2025-12-24 06:29:46,M00097,C008608,15.42,AUD,0.42,Bank Transfer,Not Applicable,Not Applicable,CA,CA,CA,Mobile,NEWDEV546804,1,1,1,0,1,0,Not Attempted,46,Approve,Approved,Not Applicable,0,Not Refunded
P0002204,2025-12-24 06:30:34,M00050,C008135,576.45,AUD,8.27,Card,Debit,Visa,ES,ES,ES,Tablet,NEWDEV977539,1,0,1,0,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0023719,2025-12-24 06:30:52,M00082,C006810,34.02,EUR,0.68,Card,Credit,Visa,FR,FR,FR,Desktop,DEV006810,0,1,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0025270,2025-12-24 06:32:17,M00048,C002335,21.24,USD,0.5,Digital Wallet,Credit,Visa,IT,AU,AU,Desktop,DEV002335,0,0,1,1,1,1,Successful,53,Approve,Approved,Not Applicable,0,Not Refunded
P0026307,2025-12-24 06:32:48,M00029,C008579,410.95,USD,5.95,Card,Debit,Mastercard,AU,AU,AU,Desktop,DEV008579,0,1,1,0,1,1,Successful,41,Approve,Declined,Issuer Decline,0,Not Refunded
P0001251,2025-12-24 06:34:40,M00083,C009538,19.26,EUR,0.47,Card,Credit,Mastercard,US,US,US,Mobile,NEWDEV554444,1,1,1,0,1,1,Successful,35,Approve,Declined,Issuer Decline,0,Not Refunded
P0039958,2025-12-24 06:35:55,M00037,C003633,64.61,EUR,1.1,Card,Credit,Visa,US,US,FR,Mobile,NEWDEV125509,1,1,1,1,1,1,Successful,57,Approve,Approved,Not Applicable,0,Not Refunded
P0001033,2025-12-24 06:49:07,M00079,C006897,108.93,EUR,1.73,Card,Debit,Visa,IE,IE,IE,Desktop,NEWDEV349393,1,1,0,0,1,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0016344,2025-12-24 06:54:27,M00048,C000821,35.89,USD,0.7,Card,Credit,Visa,IE,IE,IE,Desktop,DEV000821,0,1,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0042791,2025-12-24 06:55:05,M00068,C004134,323.7,GBP,4.73,Card,Debit,Visa,FR,FR,FR,Desktop,NEWDEV344003,1,1,1,0,1,1,Successful,55,Approve,Declined,Insufficient Funds,0,Not Refunded
P0018777,2025-12-24 07:04:41,M00096,C008888,18.12,USD,0.45,Card,Debit,Amex,AU,AU,AU,Desktop,DEV008888,0,0,1,0,1,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0030758,2025-12-24 07:04:51,M00022,C003516,656.48,USD,9.39,Card,Debit,Visa,IE,IE,IE,Mobile,NEWDEV154966,1,1,1,0,1,1,Successful,60,Review,Approved,Not Applicable,0,Not Refunded
P0006810,2025-12-24 07:05:46,M00069,C006338,542.07,CAD,7.79,Card,Debit,Amex,US,US,US,Desktop,DEV006338,0,1,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0002745,2025-12-24 07:06:36,M00075,C004948,508.73,AUD,7.32,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV004948,0,0,1,0,1,0,Not Attempted,28,Approve,Approved,Not Applicable,0,Not Refunded
P0017883,2025-12-24 07:09:44,M00049,C003324,811.5,CAD,11.56,Digital Wallet,Debit,Visa,NL,NL,NL,Tablet,DEV003324,0,0,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0038414,2025-12-24 07:14:49,M00083,C007239,27.03,EUR,0.58,Card,Debit,Mastercard,GB,GB,GB,Desktop,NEWDEV373567,1,0,1,0,1,1,Failed,28,Approve,Declined,Authentication Failed,0,Not Refunded
P0024033,2025-12-24 07:14:49,M00048,C004451,39.04,USD,0.75,Card,Credit,Mastercard,DE,DE,DE,Mobile,DEV004451,0,1,1,0,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0045876,2025-12-24 07:18:20,M00042,C001665,142.43,EUR,2.19,Card,Debit,Visa,FR,FR,FR,Mobile,DEV001665,0,0,0,0,1,1,Successful,27,Approve,Approved,Not Applicable,0,Not Refunded
P0001536,2025-12-24 07:22:40,M00049,C008277,700.39,CAD,10.01,Card,Debit,Mastercard,ES,ES,ES,Mobile,NEWDEV681292,1,0,1,0,1,1,Failed,55,Approve,Declined,Authentication Failed,0,Not Refunded
P0002920,2025-12-24 07:25:51,M00081,C000664,22.43,CAD,0.51,Card,Credit,Visa,IE,IE,IE,Mobile,DEV000664,0,0,1,0,1,1,Successful,16,Approve,Approved,Not Applicable,0,Not Refunded
P0048888,2025-12-24 07:29:48,M00063,C009196,91.52,AUD,1.48,Bank Transfer,Not Applicable,Not Applicable,ES,ES,ES,Mobile,DEV009196,0,0,1,0,1,0,Not Attempted,32,Approve,Approved,Not Applicable,0,Not Refunded
P0031366,2025-12-24 07:34:16,M00048,C003212,14.13,USD,0.4,Card,Debit,Visa,US,US,US,Mobile,DEV003212,0,0,0,0,1,1,Successful,19,Approve,Approved,Not Applicable,0,Fully Refunded
P0007511,2025-12-24 07:41:41,M00073,C008898,45.07,EUR,0.83,Card,Debit,Visa,IT,IT,IT,Desktop,DEV008898,0,1,1,0,1,1,Successful,27,Approve,Approved,Not Applicable,0,Not Refunded
P0038417,2025-12-24 07:47:58,M00083,C000936,17.93,EUR,0.45,Card,Credit,Visa,GB,GB,GB,Desktop,DEV000936,0,0,1,0,1,1,Successful,10,Approve,Approved,Not Applicable,0,Not Refunded
P0023773,2025-12-24 07:56:50,M00095,C005211,955.58,GBP,13.58,Digital Wallet,Credit,Visa,NL,NL,NL,Tablet,DEV005211,0,1,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0016377,2025-12-24 08:10:21,M00052,C004016,11.42,USD,0.36,Digital Wallet,Credit,Visa,IT,IT,IT,Desktop,DEV004016,0,1,1,0,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0048942,2025-12-24 08:27:04,M00028,C000485,28.54,AUD,0.6,Card,Credit,Visa,DE,DE,DE,Mobile,DEV000485,0,1,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,1,Fully Refunded
P0026252,2025-12-24 08:29:03,M00017,C005245,12.8,AUD,0.38,Card,Credit,Visa,ES,ES,ES,Mobile,DEV005245,0,0,1,0,1,1,Successful,33,Approve,Approved,Not Applicable,0,Not Refunded
P0047707,2025-12-24 08:31:43,M00087,C002734,35.27,CAD,0.69,Digital Wallet,Debit,Visa,IE,IE,IE,Desktop,DEV002734,0,0,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0006199,2025-12-24 08:39:32,M00036,C005730,131.72,EUR,2.04,Card,Debit,Visa,IE,IE,IE,Desktop,NEWDEV731957,1,1,1,0,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0011900,2025-12-24 08:40:01,M00095,C003289,1276.42,GBP,18.07,Card,Credit,Visa,IT,IT,IT,Mobile,NEWDEV506861,1,1,1,0,1,1,Successful,57,Approve,Approved,Not Applicable,0,Not Refunded
P0016045,2025-12-24 08:48:24,M00042,C000511,130.73,EUR,2.03,Card,Credit,Visa,CA,CA,CA,Desktop,NEWDEV910716,1,0,1,0,1,1,Successful,49,Approve,Approved,Not Applicable,0,Not Refunded
P0006656,2025-12-24 09:02:22,M00019,C004540,21.62,EUR,0.5,Card,Credit,Visa,GB,GB,GB,Mobile,DEV004540,0,0,1,0,1,0,Not Attempted,8,Approve,Approved,Not Applicable,0,Partially Refunded
P0018975,2025-12-24 09:12:03,M00036,C008553,76.32,EUR,1.27,Card,Debit,Visa,IT,IT,IT,Tablet,DEV008553,0,1,1,0,1,0,Not Attempted,19,Approve,Approved,Not Applicable,0,Not Refunded
P0013111,2025-12-24 09:20:07,M00099,C006854,51.05,EUR,0.91,Card,Debit,Visa,GB,GB,GB,Mobile,DEV006854,0,0,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0013192,2025-12-24 09:23:07,M00037,C006854,20.15,EUR,0.48,Card,Debit,Visa,AU,GB,GB,Mobile,DEV006854,0,0,1,1,2,1,Successful,46,Approve,Declined,Invalid Details,0,Not Refunded
P0011026,2025-12-24 09:23:22,M00098,C000053,61.73,CAD,1.06,Digital Wallet,Credit,Amex,ES,ES,ES,Mobile,NEWDEV477610,1,1,1,0,1,1,Successful,48,Approve,Approved,Not Applicable,0,Not Refunded
P0011043,2025-12-24 09:25:22,M00012,C000053,16.97,EUR,0.44,Card,Credit,Visa,ES,ES,ES,Mobile,DEV000053,0,1,1,0,2,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0001337,2025-12-24 09:25:37,M00008,C007484,166.71,EUR,2.53,Card,Credit,Visa,CA,CA,CA,Mobile,DEV007484,0,1,1,0,1,0,Not Attempted,19,Approve,Approved,Not Applicable,0,Not Refunded
P0045718,2025-12-24 09:42:15,M00072,C002253,90.23,GBP,1.46,Card,Credit,Mastercard,GB,GB,GB,Mobile,DEV002253,0,0,0,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0000508,2025-12-24 09:50:58,M00036,C005689,86.72,EUR,1.41,Card,Debit,Mastercard,IT,NL,IT,Tablet,DEV005689,0,1,1,1,1,1,Successful,45,Approve,Approved,Not Applicable,0,Not Refunded
